id,b,c,v,t
11001019,11,1,19,"and he has slain oxen and fatlings and sheep in abundance, and has called all the sons of the king, and Abiathar the priest, and Joab the captain of the host; but he hasn't called Solomon your servant."
11001020,11,1,20,"You, my lord the king, the eyes of all Israel are on you, that you should tell them who shall sit on the throne of my lord the king after him."
11001021,11,1,21,"Otherwise it will happen, when my lord the king shall sleep with his fathers, that I and my son Solomon shall be counted offenders."
11001022,11,1,22,"Behold, while she yet talked with the king, Nathan the prophet came in."
11001023,11,1,23,"They told the king, saying, Behold, Nathan the prophet. When he was come in before the king, he bowed himself before the king with his face to the ground."
11001024,11,1,24,"Nathan said, My lord, king, have you said, Adonijah shall reign after me, and he shall sit on my throne?"
11001025,11,1,25,"For he is gone down this day, and has slain oxen and fatlings and sheep in abundance, and has called all the king's sons, and the captains of the host, and Abiathar the priest; and, behold, they are eating and drinking before him, and say, [Long] live king Adonijah."
11001026,11,1,26,"But he hasn't called me, even me your servant, and Zadok the priest, and Benaiah the son of Jehoiada, and your servant Solomon."
11001027,11,1,27,"Is this thing done by my lord the king, and you haven't shown to your servants who should sit on the throne of my lord the king after him?"
11001028,11,1,28,"Then king David answered, Call to me Bathsheba. She came into the king's presence, and stood before the king."
11001029,11,1,29,"The king swore, and said, As Yahweh lives, who has redeemed my soul out of all adversity,"
11001030,11,1,30,"most assuredly as I swore to you by Yahweh, the God of Israel, saying, Assuredly Solomon your son shall reign after me, and he shall sit on my throne in my place; most assuredly so will I do this day."
11001031,11,1,31,"Then Bathsheba bowed with her face to the earth, and did obeisance to the king, and said, Let my lord king David live forever."
11001032,11,1,32,"King David said, Call to me Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada. They came before the king."
11001033,11,1,33,"The king said to them, Take with you the servants of your lord, and cause Solomon my son to ride on my own mule, and bring him down to Gihon:"
11001034,11,1,34,"and let Zadok the priest and Nathan the prophet anoint him there king over Israel; and blow you the trumpet, and say, [Long] live king Solomon."
11001035,11,1,35,"Then you shall come up after him, and he shall come and sit on my throne; for he shall be king in my place; and I have appointed him to be prince over Israel and over Judah."
11001036,11,1,36,"Benaiah the son of Jehoiada answered the king, and said, Amen: Yahweh, the God of my lord the king, say so [too]."
11001037,11,1,37,"As Yahweh has been with my lord the king, even so be he with Solomon, and make his throne greater than the throne of my lord king David."
11001038,11,1,38,"So Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites and the Pelethites, went down, and caused Solomon to ride on king David's mule, and brought him to Gihon."
11001039,11,1,39,"Zadok the priest took the horn of oil out of the Tent, and anointed Solomon. They blew the trumpet; and all the people said, [Long] live king Solomon."
11001040,11,1,40,"All the people came up after him, and the people piped with pipes, and rejoiced with great joy, so that the earth shook with the sound of them."
11001041,11,1,41,"Adonijah and all the guests who were with him heard it as they had made an end of eating. When Joab heard the sound of the trumpet, he said, Why is this noise of the city being in an uproar?"
11001042,11,1,42,"While he yet spoke, behold, Jonathan the son of Abiathar the priest came: and Adonijah said, Come in; for you are a worthy man, and bring good news."
11001043,11,1,43,"Jonathan answered Adonijah, Most assuredly our lord king David has made Solomon king:"
11001044,11,1,44,"and the king has sent with him Zadok the priest, and Nathan the prophet, and Benaiah the son of Jehoiada, and the Cherethites and the Pelethites; and they have caused him to ride on the king's mule;"
11001045,11,1,45,"and Zadok the priest and Nathan the prophet have anointed him king in Gihon; and they are come up from there rejoicing, so that the city rang again. This is the noise that you have heard."
11001046,11,1,46,Also Solomon sits on the throne of the kingdom.
11001047,11,1,47,"Moreover the king's servants came to bless our lord king David, saying, Your God make the name of Solomon better than your name, and make his throne greater than your throne: and the king bowed himself on the bed."
11001048,11,1,48,"Also thus said the king, Blessed be Yahweh, the God of Israel, who has given one to sit on my throne this day, my eyes even seeing it."
11001049,11,1,49,"All the guests of Adonijah were afraid, and rose up, and went every man his way."
11001050,11,1,50,"Adonijah feared because of Solomon; and he arose, and went, and caught hold on the horns of the altar."
11001051,11,1,51,"It was told Solomon, saying, Behold, Adonijah fears king Solomon; for, behold, he has laid hold on the horns of the altar, saying, Let king Solomon swear to me first that he will not kill his servant with the sword."
11001052,11,1,52,"Solomon said, If he shall show himself a worthy man, there shall not a hair of him fall to the earth; but if wickedness be found in him, he shall die."
11001053,11,1,53,"So king Solomon sent, and they brought him down from the altar. He came and did obeisance to king Solomon; and Solomon said to him, Go to your house."
11002001,11,2,1,"Now the days of David drew near that he should die; and he charged Solomon his son, saying,"
11002002,11,2,2,"I am going the way of all the earth: be you strong therefore, and show yourself a man;"
11002003,11,2,3,"and keep the charge of Yahweh your God, to walk in his ways, to keep his statutes, [and] his commandments, and his ordinances, and his testimonies, according to that which is written in the law of Moses, that you may prosper in all that you do, and wherever you turn yourself."
11002004,11,2,4,"That Yahweh may establish his word which he spoke concerning me, saying, If your children take heed to their way, to walk before me in truth with all their heart and with all their soul, there shall not fail you (said he) a man on the throne of Israel."
11002005,11,2,5,"Moreover you know also what Joab the son of Zeruiah did to me, even what he did to the two captains of the hosts of Israel, to Abner the son of Ner, and to Amasa the son of Jether, whom he killed, and shed the blood of war in peace, and put the blood of war on his sash that was about his loins, and in his shoes that were on his feet."
11002006,11,2,6,"Do therefore according to your wisdom, and don't let his gray head go down to Sheol in peace."
11002007,11,2,7,"But show kindness to the sons of Barzillai the Gileadite, and let them be of those who eat at your table; for so they came to me when I fled from Absalom your brother."
11002008,11,2,8,"Behold, there is with you Shimei the son of Gera, the Benjamite, of Bahurim, who cursed me with a grievous curse in the day when I went to Mahanaim; but he came down to meet me at the Jordan, and I swore to him by Yahweh, saying, I will not put you to death with the sword."
11002009,11,2,9,"Now therefore don't hold him guiltless, for you are a wise man; and you will know what you ought to do to him, and you shall bring his gray head down to Sheol with blood."
11002010,11,2,10,"David slept with his fathers, and was buried in the city of David."
11002011,11,2,11,"The days that David reigned over Israel were forty years; seven years reigned he in Hebron, and thirty-three years reigned he in Jerusalem."
11002012,11,2,12,Solomon sat on the throne of David his father; and his kingdom was established greatly.
11002013,11,2,13,"Then Adonijah the son of Haggith came to Bathsheba the mother of Solomon. She said, Come you peaceably? He said, Peaceably."
11002014,11,2,14,"He said moreover, I have somewhat to tell you. She said, Say on."
11002015,11,2,15,"He said, You know that the kingdom was mine, and that all Israel set their faces on me, that I should reign: however the kingdom is turned about, and is become my brother's; for it was his from Yahweh."
11002016,11,2,16,"Now I ask one petition of you; don't deny me. She said to him, Say on."
11002017,11,2,17,"He said, Please speak to Solomon the king (for he will not tell you 'no'), that he give me Abishag the Shunammite as wife."
11002018,11,2,18,"Bathsheba said, Well; I will speak for you to the king."
11002019,11,2,19,"Bathsheba therefore went to king Solomon, to speak to him for Adonijah. The king rose up to meet her, and bowed himself to her, and sat down on his throne, and caused a throne to be set for the king's mother; and she sat on his right hand."
11002020,11,2,20,"Then she said, I ask one small petition of you; don't deny me. The king said to her, Ask on, my mother; for I will not deny you."
11002021,11,2,21,"She said, Let Abishag the Shunammite be given to Adonijah your brother as wife."
11002022,11,2,22,"King Solomon answered his mother, Why do you ask Abishag the Shunammite for Adonijah? ask for him the kingdom also; for he is my elder brother; even for him, and for Abiathar the priest, and for Joab the son of Zeruiah."
11002023,11,2,23,"Then king Solomon swore by Yahweh, saying, God do so to me, and more also, if Adonijah has not spoken this word against his own life."
11002024,11,2,24,"Now therefore as Yahweh lives, who has established me, and set me on the throne of David my father, and who has made me a house, as he promised, surely Adonijah shall be put to death this day."
11002025,11,2,25,"King Solomon sent by Benaiah the son of Jehoiada; and he fell on him, so that he died."
11002026,11,2,26,"To Abiathar the priest said the king, Get you to Anathoth, to your own fields; for you are worthy of death: but I will not at this time put you to death, because you bear the ark of the Lord Yahweh before David my father, and because you were afflicted in all in which my father was afflicted."
11002027,11,2,27,"So Solomon thrust out Abiathar from being priest to Yahweh, that he might fulfill the word of Yahweh, which he spoke concerning the house of Eli in Shiloh."
11002028,11,2,28,"The news came to Joab; for Joab had turned after Adonijah, though he didn't turn after Absalom. Joab fled to the Tent of Yahweh, and caught hold on the horns of the altar."
11002029,11,2,29,"It was told king Solomon, Joab is fled to the Tent of Yahweh, and, behold, he is by the altar. Then Solomon sent Benaiah the son of Jehoiada, saying, Go, fall on him."
11002030,11,2,30,"Benaiah came to the Tent of Yahweh, and said to him, Thus says the king, Come forth. He said, No; but I will die here. Benaiah brought the king word again, saying, Thus said Joab, and thus he answered me."
11002031,11,2,31,"The king said to him, Do as he has said, and fall on him, and bury him; that you may take away the blood, which Joab shed without cause, from me and from my father's house."
11002032,11,2,32,"Yahweh will return his blood on his own head, because he fell on two men more righteous and better than he, and killed them with the sword, and my father David didn't know it, [to wit], Abner the son of Ner, captain of the host of Israel, and Amasa the son of Jether, captain of the host of Judah."
11002033,11,2,33,"So shall their blood return on the head of Joab, and on the head of his seed forever: but to David, and to his seed, and to his house, and to his throne, shall there be peace for ever from Yahweh."
11002034,11,2,34,"Then Benaiah the son of Jehoiada went up, and fell on him, and killed him; and he was buried in his own house in the wilderness."
11002035,11,2,35,The king put Benaiah the son of Jehoiada in his room over the host; and Zadok the priest did the king put in the room of Abiathar.
11002036,11,2,36,"The king sent and called for Shimei, and said to him, Build yourself a house in Jerusalem, and dwell there, and don't go forth from there any where."
11002037,11,2,37,"For on the day you go out, and pass over the brook Kidron, know you for certain that you shall surely die: your blood shall be on your own head."
11002038,11,2,38,"Shimei said to the king, The saying is good: as my lord the king has said, so will your servant do. Shimei lived in Jerusalem many days."
11002039,11,2,39,"It happened at the end of three years, that two of the servants of Shimei ran away to Achish, son of Maacah, king of Gath. They told Shimei, saying, Behold, your servants are in Gath."
11002040,11,2,40,"Shimei arose, and saddled his donkey, and went to Gath to Achish, to seek his servants; and Shimei went, and brought his servants from Gath."
11002041,11,2,41,"It was told Solomon that Shimei had gone from Jerusalem to Gath, and was come again."
11002042,11,2,42,"The king sent and called for Shimei, and said to him, Didn't I adjure you by Yahweh, and protest to you, saying, Know for certain, that on the day you go out, and walk abroad any where, you shall surely die? and you said to me, The saying that I have heard is good."
11002043,11,2,43,"Why then have you not kept the oath of Yahweh, and the commandment that I have charged you with?"
11002044,11,2,44,"The king said moreover to Shimei, You know all the wickedness which your heart is privy to, that you did to David my father: therefore Yahweh shall return your wickedness on your own head."
11002045,11,2,45,"But king Solomon shall be blessed, and the throne of David shall be established before Yahweh forever."
11002046,11,2,46,"So the king commanded Benaiah the son of Jehoiada; and he went out, and fell on him, so that he died. The kingdom was established in the hand of Solomon."
11003001,11,3,1,"Solomon made affinity with Pharaoh king of Egypt, and took Pharaoh's daughter, and brought her into the city of David, until he had made an end of building his own house, and the house of Yahweh, and the wall of Jerusalem round about."
11003002,11,3,2,"Only the people sacrificed in the high places, because there was no house built for the name of Yahweh until those days."
11003003,11,3,3,"Solomon loved Yahweh, walking in the statutes of David his father: only he sacrificed and burnt incense in the high places."
11003004,11,3,4,The king went to Gibeon to sacrifice there; for that was the great high place: a thousand burnt offerings did Solomon offer on that altar.
11003005,11,3,5,"In Gibeon Yahweh appeared to Solomon in a dream by night; and God said, Ask what I shall give you."
11003006,11,3,6,"Solomon said, You have shown to your servant David my father great loving kindness, according as he walked before you in truth, and in righteousness, and in uprightness of heart with you; and you have kept for him this great loving kindness, that you have given him a son to sit on his throne, as it is this day."
11003007,11,3,7,"Now, Yahweh my God, you have made your servant king instead of David my father: and I am but a little child; I don't know how to go out or come in."
11003008,11,3,8,"Your servant is in the midst of your people which you have chosen, a great people, that can't be numbered nor counted for multitude."
11003009,11,3,9,"Give your servant therefore an understanding heart to judge your people, that I may discern between good and evil; for who is able to judge this your great people?"
11003010,11,3,10,"The speech pleased the Lord, that Solomon had asked this thing."
11003011,11,3,11,"God said to him, Because you have asked this thing, and have not asked for yourself long life, neither have asked riches for yourself, nor have asked the life of your enemies, but have asked for yourself understanding to discern justice;"
11003012,11,3,12,"behold, I have done according to your word: behold, I have given you a wise and an understanding heart; so that there has been none like you before you, neither after you shall any arise like you."
11003013,11,3,13,"I have also given you that which you have not asked, both riches and honor, so that there shall not be any among the kings like you, all your days."
11003014,11,3,14,"If you will walk in my ways, to keep my statutes and my commandments, as your father David did walk, then I will lengthen your days."
11003015,11,3,15,"Solomon awoke; and, behold, it was a dream: and he came to Jerusalem, and stood before the ark of the covenant of Yahweh, and offered up burnt offerings, and offered peace-offerings, and made a feast to all his servants."
11003016,11,3,16,"Then there came two women who were prostitutes, to the king, and stood before him."
11003017,11,3,17,"The one woman said, Oh, my lord, I and this woman dwell in one house; and I was delivered of a child with her in the house."
11003018,11,3,18,"It happened the third day after I was delivered, that this woman was delivered also; and we were together; there was no stranger with us in the house, save we two in the house."
11003019,11,3,19,"This woman's child died in the night, because she lay on it."
11003020,11,3,20,"She arose at midnight, and took my son from beside me, while your handmaid slept, and laid it in her bosom, and laid her dead child in my bosom."
11003021,11,3,21,"When I rose in the morning to give my child suck, behold, it was dead; but when I had looked at it in the morning, behold, it was not my son, whom I bore."
11003022,11,3,22,"The other woman said, No; but the living is my son, and the dead is your son. This said, No; but the dead is your son, and the living is my son. Thus they spoke before the king."
11003023,11,3,23,"Then said the king, The one says, This is my son who lives, and your son is the dead: and the other says, No; but your son is the dead, and my son is the living."
11003024,11,3,24,"The king said, Get me a sword. They brought a sword before the king."
11003025,11,3,25,"The king said, Divide the living child in two, and give half to the one, and half to the other."
11003026,11,3,26,"Then spoke the woman whose the living child was to the king, for her heart yearned over her son, and she said, Oh, my lord, give her the living child, and in no way kill it. But the other said, It shall be neither mine nor yours; divide it."
11003027,11,3,27,"Then the king answered, Give her the living child, and in no way kill it: she is the mother of it."
11003028,11,3,28,"All Israel heard of the judgment which the king had judged; and they feared the king: for they saw that the wisdom of God was in him, to do justice."
11004001,11,4,1,King Solomon was king over all Israel.
11004002,11,4,2,"These were the princes whom he had: Azariah the son of Zadok, the priest;"
11004003,11,4,3,"Elihoreph and Ahijah, the sons of Shisha, scribes; Jehoshaphat the son of Ahilud, the recorder;"
11004004,11,4,4,and Benaiah the son of Jehoiada was over the host; and Zadok and Abiathar were priests;
11004005,11,4,5,"and Azariah the son of Nathan was over the officers; and Zabud the son of Nathan was chief minister, [and] the king's friend;"
11004006,11,4,6,and Ahishar was over the household; and Adoniram the son of Abda was over the men subject to forced labor.
11004007,11,4,7,"Solomon had twelve officers over all Israel, who provided food for the king and his household: each man had to make provision for a month in the year."
11004008,11,4,8,"These are their names: Ben Hur, in the hill-country of Ephraim;"
11004009,11,4,9,"Ben Deker, in Makaz, and in Shaalbim, and Beth-shemesh, and Elon Beth Hanan;"
11004010,11,4,10,"Ben Hesed, in Arubboth (to him [pertained] Socoh, and all the land of Hepher);"
11004011,11,4,11,"Ben Abinadab, in all the height of Dor (he had Taphath the daughter of Solomon as wife);"
11004012,11,4,12,"Baana the son of Ahilud, in Taanach and Megiddo, and all Beth-shean which is beside Zarethan, beneath Jezreel, from Beth-shean to Abel Meholah, as far as beyond Jokmeam;"
11004013,11,4,13,"Ben Geber, in Ramoth-gilead (to him [pertained] the towns of Jair the son of Manasseh, which are in Gilead; [even] to him [pertained] the region of Argob, which is in Bashan, sixty great cities with walls and brazen bars);"
11004014,11,4,14,"Ahinadab the son of Iddo, in Mahanaim;"
11004015,11,4,15,"Ahimaaz, in Naphtali (he also took Basemath the daughter of Solomon as wife);"
11004016,11,4,16,"Baana the son of Hushai, in Asher and Bealoth;"
11004017,11,4,17,"Jehoshaphat the son of Paruah, in Issachar;"
11004018,11,4,18,"Shimei the son of Ela, in Benjamin;"
11004019,11,4,19,"Geber the son of Uri, in the land of Gilead, the country of Sihon king of the Amorites and of Og king of Bashan; and [he was] the only officer who was in the land."
11004020,11,4,20,"Judah and Israel were many as the sand which is by the sea in multitude, eating and drinking and making merry."
11004021,11,4,21,"Solomon ruled over all the kingdoms from the River to the land of the Philistines, and to the border of Egypt: they brought tribute, and served Solomon all the days of his life."
11004022,11,4,22,"Solomon's provision for one day was thirty measures of fine flour, and sixty measures of meal,"
11004023,11,4,23,"ten fat oxen, and twenty oxen out of the pastures, and one hundred sheep, besides harts, and gazelles, and roebucks, and fattened fowl."
11004024,11,4,24,"For he had dominion over all [the region] on this side the River, from Tiphsah even to Gaza, over all the kings on this side the River: and he had peace on all sides round about him."
11004025,11,4,25,"Judah and Israel lived safely, every man under his vine and under his fig tree, from Dan even to Beersheba, all the days of Solomon."
11004026,11,4,26,"Solomon had forty thousand stalls of horses for his chariots, and twelve thousand horsemen."
11004027,11,4,27,"Those officers provided food for king Solomon, and for all who came to king Solomon's table, every man in his month; they let nothing be lacking."
11004028,11,4,28,"Barley also and straw for the horses and swift steeds brought they to the place where [the officers] were, every man according to his charge."
11004029,11,4,29,"God gave Solomon wisdom and understanding exceeding much, and very great understanding, even as the sand that is on the sea-shore."
11004030,11,4,30,"Solomon's wisdom excelled the wisdom of all the children of the east, and all the wisdom of Egypt."
11004031,11,4,31,"For he was wiser than all men; than Ethan the Ezrahite, and Heman, and Calcol, and Darda, the sons of Mahol: and his fame was in all the nations round about."
11004032,11,4,32,He spoke three thousand proverbs; and his songs were one thousand five.
11004033,11,4,33,"He spoke of trees, from the cedar that is in Lebanon even to the hyssop that springs out of the wall; he spoke also of animals, and of birds, and of creeping things, and of fish."
11004034,11,4,34,"There came of all peoples to hear the wisdom of Solomon, from all kings of the earth, who had heard of his wisdom."
11005001,11,5,1,Hiram king of Tyre sent his servants to Solomon; for he had heard that they had anointed him king in the room of his father: for Hiram was ever a lover of David.
11005002,11,5,2,"Solomon sent to Hiram, saying,"
11005003,11,5,3,"You know how that David my father could not build a house for the name of Yahweh his God for the wars which were about him on every side, until Yahweh put them under the soles of his feet."
11005004,11,5,4,"But now Yahweh my God has given me rest on every side; there is neither adversary, nor evil occurrence."
11005005,11,5,5,"Behold, I purpose to build a house for the name of Yahweh my God, as Yahweh spoke to David my father, saying, Your son, whom I will set on your throne in your room, he shall build the house for my name."
11005006,11,5,6,Now therefore command you that they cut me cedar trees out of Lebanon; and my servants shall be with your servants; and I will give you hire for your servants according to all that you shall say: for you know that there is not among us any who knows how to cut timber like the Sidonians.
11005007,11,5,7,"It happened, when Hiram heard the words of Solomon, that he rejoiced greatly, and said, Blessed be Yahweh this day, who has given to David a wise son over this great people."
11005008,11,5,8,"Hiram sent to Solomon, saying, I have heard [the message] which you have sent to me: I will do all your desire concerning timber of cedar, and concerning timber of fir."
11005009,11,5,9,"My servants shall bring them down from Lebanon to the sea; and I will make them into rafts to go by sea to the place that you shall appoint me, and will cause them to be broken up there, and you shall receive them; and you shall accomplish my desire, in giving food for my household."
11005010,11,5,10,So Hiram gave Solomon timber of cedar and timber of fir according to all his desire.
11005011,11,5,11,"Solomon gave Hiram twenty thousand measures of wheat for food to his household, and twenty measures of pure oil: thus gave Solomon to Hiram year by year."
11005012,11,5,12,"Yahweh gave Solomon wisdom, as he promised him; and there was peace between Hiram and Solomon; and they two made a league together."
11005013,11,5,13,King Solomon raised a levy out of all Israel; and the levy was thirty thousand men.
11005014,11,5,14,"He sent them to Lebanon, ten thousand a month by courses; a month they were in Lebanon, and two months at home; and Adoniram was over the men subject to forced labor."
11005015,11,5,15,"Solomon had seventy thousand who bore burdens, and eighty thousand who were stone cutters in the mountains;"
11005016,11,5,16,"besides Solomon's chief officers who were over the work, three thousand and three hundred, who bore rule over the people who labored in the work."
11005017,11,5,17,"The king commanded, and they hewed out great stones, costly stones, to lay the foundation of the house with worked stone."
11005018,11,5,18,"Solomon's builders and Hiram's builders and the Gebalites did fashion them, and prepared the timber and the stones to build the house."
11006001,11,6,1,"It happened in the four hundred and eightieth year after the children of Israel were come out of the land of Egypt, in the fourth year of Solomon's reign over Israel, in the month Ziv, which is the second month, that he began to build the house of Yahweh."
11006002,11,6,2,"The house which king Solomon built for Yahweh, the length of it was sixty cubits, and the breadth of it twenty [cubits], and the height of it thirty cubits."
11006003,11,6,3,"The porch before the temple of the house, twenty cubits was the length of it, according to the breadth of the house; [and] ten cubits was the breadth of it before the house."
11006004,11,6,4,For the house he made windows of fixed lattice-work.
11006005,11,6,5,"Against the wall of the house he built stories round about, against the walls of the house round about, both of the temple and of the oracle; and he made side-chambers round about."
11006006,11,6,6,"The nethermost story was five cubits broad, and the middle was six cubits broad, and the third was seven cubits broad; for on the outside he made offsets [in the wall] of the house round about, that [the beams] should not have hold in the walls of the house."
11006007,11,6,7,"The house, when it was in building, was built of stone made ready at the quarry; and there was neither hammer nor axe nor any tool of iron heard in the house, while it was in building."
11006008,11,6,8,"The door for the middle side-chambers was in the right side of the house: and they went up by winding stairs into the middle [story], and out of the middle into the third."
11006009,11,6,9,"So he built the house, and finished it; and he covered the house with beams and planks of cedar."
11006010,11,6,10,"He built the stories against all the house, each five cubits high: and they rested on the house with timber of cedar."
11006011,11,6,11,"The word of Yahweh came to Solomon, saying,"
11006012,11,6,12,"Concerning this house which you are building, if you will walk in my statutes, and execute my ordinances, and keep all my commandments to walk in them; then will I establish my word with you, which I spoke to David your father."
11006013,11,6,13,"I will dwell among the children of Israel, and will not forsake my people Israel."
11006014,11,6,14,"So Solomon built the house, and finished it."
11006015,11,6,15,"He built the walls of the house within with boards of cedar: from the floor of the house to the walls of the ceiling, he covered them on the inside with wood; and he covered the floor of the house with boards of fir."
11006016,11,6,16,"He built twenty cubits on the hinder part of the house with boards of cedar from the floor to the walls [of the ceiling]: he built [them] for it within, for an oracle, even for the most holy place."
11006017,11,6,17,"The house, that is, the temple before [the oracle], was forty cubits [long]."
11006018,11,6,18,"There was cedar on the house within, carved with buds and open flowers: all was cedar; there was no stone seen."
11006019,11,6,19,"He prepared an oracle in the midst of the house within, to set there the ark of the covenant of Yahweh."
11006020,11,6,20,"Within the oracle was [a space of] twenty cubits in length, and twenty cubits in breadth, and twenty cubits in the height of it; and he overlaid it with pure gold: and he covered the altar with cedar."
11006021,11,6,21,So Solomon overlaid the house within with pure gold: and he drew chains of gold across before the oracle; and he overlaid it with gold.
11006022,11,6,22,"The whole house he overlaid with gold, until all the house was finished: also the whole altar that belonged to the oracle he overlaid with gold."
11006023,11,6,23,"In the oracle he made two cherubim of olive-wood, each ten cubits high."
11006024,11,6,24,"Five cubits was the one wing of the cherub, and five cubits the other wing of the cherub: from the uttermost part of the one wing to the uttermost part of the other were ten cubits."
11006025,11,6,25,The other cherub was ten cubits: both the cherubim were of one measure and one form.
11006026,11,6,26,"The height of the one cherub was ten cubits, and so was it of the other cherub."
11006027,11,6,27,"He set the cherubim within the inner house; and the wings of the cherubim were stretched forth, so that the wing of the one touched the one wall, and the wing of the other cherub touched the other wall; and their wings touched one another in the midst of the house."
11006028,11,6,28,He overlaid the cherubim with gold.
11006029,11,6,29,"He carved all the walls of the house round about with carved figures of cherubim and palm trees and open flowers, inside and outside."
11006030,11,6,30,"The floor of the house he overlaid with gold, inside and outside."
11006031,11,6,31,For the entrance of the oracle he made doors of olive-wood: the lintel [and] door-posts were a fifth part [of the wall].
11006032,11,6,32,"So [he made] two doors of olive-wood; and he carved on them carvings of cherubim and palm trees and open flowers, and overlaid them with gold; and he spread the gold on the cherubim, and on the palm trees."
11006033,11,6,33,"So also made he for the entrance of the temple door-posts of olive-wood, out of a fourth part [of the wall];"
11006034,11,6,34,"and two doors of fir-wood: the two leaves of the one door were folding, and the two leaves of the other door were folding."
11006035,11,6,35,He carved [thereon] cherubim and palm trees and open flowers; and he overlaid them with gold fitted on the engraved work.
11006036,11,6,36,"He built the inner court with three courses of hewn stone, and a course of cedar beams."
11006037,11,6,37,"In the fourth year was the foundation of the house of Yahweh laid, in the month Ziv."
11006038,11,6,38,"In the eleventh year, in the month Bul, which is the eighth month, was the house finished throughout all the parts of it, and according to all the fashion of it. So was he seven years in building it."
11007001,11,7,1,"Solomon was building his own house thirteen years, and he finished all his house."
11007002,11,7,2,"For he built the house of the forest of Lebanon; the length of it was one hundred cubits, and the breadth of it fifty cubits, and the height of it thirty cubits, on four rows of cedar pillars, with cedar beams on the pillars."
11007003,11,7,3,"It was covered with cedar above over the forty-five beams, that were on the pillars; fifteen in a row."
11007004,11,7,4,"There were beams in three rows, and window was over against window in three ranks."
11007005,11,7,5,All the doors and posts were made square with beams: and window was over against window in three ranks.
11007006,11,7,6,"He made the porch of pillars; the length of it was fifty cubits, and the breadth of it thirty cubits; and a porch before them; and pillars and a threshold before them."
11007007,11,7,7,"He made the porch of the throne where he was to judge, even the porch of judgment: and it was covered with cedar from floor to floor."
11007008,11,7,8,"His house where he was to dwell, the other court within the porch, was of the like work. He made also a house for Pharaoh's daughter (whom Solomon had taken as wife), like this porch."
11007009,11,7,9,"All these were of costly stones, even of hewn stone, according to measure, sawed with saws, inside and outside, even from the foundation to the coping, and so on the outside to the great court."
11007010,11,7,10,"The foundation was of costly stones, even great stones, stones of ten cubits, and stones of eight cubits."
11007011,11,7,11,"Above were costly stones, even hewn stone, according to measure, and cedar-wood."
11007012,11,7,12,"The great court round about had three courses of hewn stone, and a course of cedar beams; like as the inner court of the house of Yahweh, and the porch of the house."
11007013,11,7,13,King Solomon sent and fetched Hiram out of Tyre.
11007014,11,7,14,"He was the son of a widow of the tribe of Naphtali, and his father was a man of Tyre, a worker in brass; and he was filled with wisdom and understanding and skill, to work all works in brass. He came to king Solomon, and performed all his work."
11007015,11,7,15,"For he fashioned the two pillars of brass, eighteen cubits high apiece: and a line of twelve cubits compassed either of them about."
11007016,11,7,16,"He made two capitals of molten brass, to set on the tops of the pillars: the height of the one capital was five cubits, and the height of the other capital was five cubits."
11007017,11,7,17,"There were nets of checker-work, and wreaths of chain-work, for the capitals which were on the top of the pillars; seven for the one capital, and seven for the other capital."
